"                 /;.,   3 ",UFV,CNPJ,Unidade,Frente,Natureza,Portfólio,Fornecedor,Contrato original,Aditivo 1,Aditivo 2,Aditivo 3,Aditivo 4,Aditivo 5,Valor total,FD.Medido,Medição,FD+Medição,Saldo a Medir,Avanço Contratual%,"Pagamento? 
Sim / Não",OBS:
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Equipamentos Curva A - Outros (Cabine + Skid),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Equipamentos Curva A - Outros (Cabine + Skid + Transformador),Mori,Romagnole,390174.263965,0,0,0.0,0.0,0.0,390174.263965,0.0,390174.263965,390174.263965,0.0,1.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Projetos - (Eng° Proprietario),Mori,LM Eng.,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Projetos - Executivos,Mori,Enersolar,41966.7,0,0,0.0,0.0,0.0,41966.7,0.0,41966.7,41966.7,0.0,1.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Projetos Básica,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Projetos Detalhada,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Ambiental / Outros,Mori,Varios,166876.85,0,0,0.0,0.0,0.0,166876.85,0.0,166876.85,166876.85,0.0,1.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Coordenograma,Mori, PROJETTI,6206.9,0,0,0.0,0.0,0.0,6206.9,0.0,6206.9,6206.9,0.0,1.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Sistemas de Monitoramento - Supervisório,Mori,ATI,115880.35,,0,0.0,0.0,0.0,115880.35,5821.02,110059.32999999999,115880.34999999999,0.0,0.9999999999999999,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Sistemas de Monitoramento - Estações Solarimétricas,Mori,Hukseflux  ,48276.516,0,0,0.0,0.0,0.0,48276.516,0.0,48276.516,48276.516,0.0,1.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Sistemas de Monitoramento - CFTV,Mori,Maxvision,207717.46,3153.68,0,0.0,0.0,0.0,210871.13999999998,17578.09,193293.05,210871.13999999998,0.0,1.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Serviços Auxiliares - Drenagem,Mori,ENGECON+R&M Solar,267445.81,62590,0,0.0,0.0,0.0,330035.81,0.0,330035.81,330035.81,0.0,1.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Serviços Auxiliares - Terraplanagem,Mori,FEITO CONTRATO EPC VP,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Serviços Auxiliares - Supressão Vegetal,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,RDR-Rede de Distribuição Rural,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Escopo COMERC,Mori,0,175352.46,26000,,0.0,0.0,0.0,201352.46,2900.0,173451.24,176351.24,25001.22,0.8758335507795634,S,Escopo Comerc
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Escopo COMERC - Segurança,Mori,0,262946.84,0,0,0.0,0.0,0.0,262946.84,0.0,262946.84,262946.84,0.0,1.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Conexão MT - Obras Transferencia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Bases de Contaniers,Mori,R&M Solar,295409.38,0,0,0.0,0.0,0.0,295409.38,195199.64,100209.74,295409.38,0.0,1.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Construção - Serviços de Construção - Ase Engenharia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Full EPC - Contrato Sobressalentes,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Construção - Serviços de Construção - NOVA MORADA,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Equipamentos Curva A -  Contrato Sobressalentes - SETTA,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Equipamentos Curva A -  Contrato Sobressalentes - Arctech,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Equipamentos Curva A -  Contrato Sobressalentes - Romagnole,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,GOS FLORESTAL - (PRAD - Recuperação Area Ambiental),Mori,Gos Florestal,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Cercamento das bacias de contenção ciclo 2,Mori,A Definir,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Cercamento das bacias de contenção ciclo 2
4.0,Lagoa Formosa 1,MORI GERACAO II ,Mori II,1,Total,Mori,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Conexão AT - Obras,Mori,N.A,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Conexão MT - Obras,Mori,MBA,510000,89000,0,0.0,0.0,0.0,599000.0,151203.23,447796.77,599000.0,0.0,1.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Construção - Serviços de Construção,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Construção - Serviços de Construção - Substituição,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Construção - RDA Interno,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Full EPC - Contrato,Mori,Weg,8769927.178,0,,0.0,0.0,0.0,8769927.178,0.0,8769927.178,8769927.178,0.0,1.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A - Outros (Transformadores),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A - Outros (Cabine + Skid),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A - Outros (Cabine + Skid + Transformador),Mori,Romagnole,235216.608848,0,0,0.0,0.0,0.0,235216.608848,0.0,235216.608848,235216.608848,0.0,1.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Projetos - (Eng° Proprietario),Mori,Afaplan,89384.45999999999,0,0,0.0,0.0,0.0,89384.45999999999,0.0,89384.45999999999,89384.45999999999,0.0,1.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Projetos - Executivos,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Projetos Básica,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Projetos Detalhada,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Ambiental / Outros,Mori,Varios,131745.42,0,0,0.0,0.0,0.0,131745.42,0.0,131745.42,131745.42,0.0,1.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Coordenograma,Mori, PROJETTI,6206.9,2281.25,2281.25,0.0,0.0,0.0,10769.4,0.0,10769.4,10769.4,0.0,1.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Sistemas de Monitoramento - Supervisório,Mori,ATI,126513.54,,0,0.0,0.0,0.0,126513.54,14032.0,112481.54000000001,126513.54000000001,0.0,1.0000000000000002,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Sistemas de Monitoramento - Estações Solarimétricas,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Sistemas de Monitoramento - CFTV,Mori,Maxvision,238984.98,56389.87,0,0.0,0.0,0.0,295374.85000000003,0.0,295374.85,295374.85,0.0,0.9999999999999998,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Serviços Auxiliares - Drenagem,Mori,CALTER,448611.67,0,0,0.0,0.0,0.0,448611.67,0.0,448611.67,448611.67,0.0,1.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Serviços Auxiliares - Terraplanagem,Mori,MRO,695115.07,0,0,0.0,0.0,0.0,695115.07,0.0,695115.07,695115.07,0.0,1.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Serviços Auxiliares - Supressão Vegetal,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,RDR-Rede de Distribuição Rural,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Escopo COMERC,Mori,0,18500,13000,,0.0,0.0,0.0,31500.0,0.0,18500.0,18500.0,13000.0,0.5873015873015873,S,Escopo Comerc
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Escopo COMERC - Segurança,Mori,0,59115.270000000004,0,0,0.0,0.0,0.0,59115.270000000004,0.0,59115.270000000004,59115.270000000004,0.0,1.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Conexão MT - Obras Transferencia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Bases de Contaniers,Mori,R&M Solar,147704.69,0,0,0.0,0.0,0.0,147704.69,88000.0,59704.69,147704.69,0.0,1.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Construção - Serviços de Construção - Ase Engenharia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Full EPC - Contrato Sobressalentes,Mori,Weg,130023.64,0,0,0.0,0.0,0.0,130023.64,0.0,130023.64,130023.64,0.0,1.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Construção - Serviços de Construção - NOVA MORADA,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A -  Contrato Sobressalentes - SETTA,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A -  Contrato Sobressalentes - Arctech,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A -  Contrato Sobressalentes - Romagnole,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,GOS FLORESTAL - (PRAD - Recuperação Area Ambiental),Mori,Gos Florestal,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Cercamento das bacias de contenção ciclo 2,Mori,A Definir,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Cercamento das bacias de contenção ciclo 2
5.0,Nova Ponte 1,MORI GERACAO II ,Mori II,Weg,Total,Mori,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Conexão AT - Obras,Mori,MBA,410000,0,0,0.0,0.0,0.0,410000.0,82500.0,327500.0,410000.0,0.0,1.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Conexão MT - Obras,Mori,MBA,1210000,1222100,130000,0.0,0.0,0.0,2562100.0,1474820.6499999997,1087279.35,2562100.0,0.0,1.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Construção - Serviços de Construção,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Construção - Serviços de Construção - Substituição,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Construção - RDA Interno,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Full EPC - Contrato,Mori,Weg,11753510.62,0,0,0.0,0.0,0.0,11753510.62,0.0,11753510.62,11753510.62,0.0,1.0,S,Fechamento Final com a WEG
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A - Outros (Transformadores),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A - Outros (Cabine + Skid),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A - Outros (Cabine + Skid + Transformador),Mori,Romagnole,223422.3186,0,0,0.0,0.0,0.0,223422.3186,0.0,223422.3186,223422.3186,0.0,1.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Projetos - (Eng° Proprietario),Mori,Afaplan,248642.83000000002,0,0,0.0,0.0,0.0,248642.83000000002,0.0,248642.83000000002,248642.83000000002,0.0,1.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Projetos - Executivos,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Projetos Básica,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Projetos Detalhada,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Ambiental / Outros,Mori,Varios,357983.25000000006,0,0,0.0,0.0,0.0,357983.25000000006,0.0,357983.25000000006,357983.25000000006,0.0,1.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Desenvolvimento de projeto - Coordenograma,Mori, PROJETTI,6206.9,2281.25,6206.9,0.0,0.0,0.0,14695.05,0.0,14695.05,14695.05,0.0,1.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Sistemas de Monitoramento - Supervisório,Mori,ATI,126513.54999999999,,0,0.0,0.0,0.0,126513.54999999999,5821.02,120692.52999999998,126513.54999999999,0.0,1.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Sistemas de Monitoramento - Estações Solarimétricas,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Sistemas de Monitoramento - CFTV,Mori,Maxvision,207717.46,0,0,0.0,0.0,0.0,207717.46,0.0,207717.46,207717.46,0.0,1.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Serviços Auxiliares - Drenagem,Mori,Engecon,222517.12,0,0,0.0,0.0,0.0,222517.12,0.0,222517.12,222517.12,0.0,1.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Serviços Auxiliares - Terraplanagem,Mori,MRO,497063.63,,0,0.0,0.0,0.0,497063.63,0.0,497063.63,497063.63,0.0,1.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Serviços Auxiliares - Supressão Vegetal,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,RDR-Rede de Distribuição Rural,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Escopo COMERC,Mori,0,36220.71,15000,,0.0,0.0,0.0,51220.71,0.0,36220.71,36220.71,15000.0,0.7071497056561692,S,Escopo Comerc
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Escopo COMERC - Segurança,Mori,0,88487.25,0,0,0.0,0.0,0.0,88487.25,0.0,88487.25,88487.25,0.0,1.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Conexão MT - Obras Transferencia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Bases de Contaniers,Mori,R&M Solar,147704.69,0,0,0.0,0.0,0.0,147704.69,88000.0,59704.69,147704.69,0.0,1.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Construção - Serviços de Construção - Ase Engenharia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Full EPC - Contrato Sobressalentes,Mori,Weg,146812.34,0,0,0.0,0.0,0.0,146812.34,0.0,146812.34,146812.34,0.0,1.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Construção - Serviços de Construção - NOVA MORADA,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A -  Contrato Sobressalentes - SETTA,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A -  Contrato Sobressalentes - Arctech,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Equipamentos Curva A -  Contrato Sobressalentes - Romagnole,Mori,Onix,112376.29,74065.88,0,0.0,0.0,0.0,186442.16999999998,0.0,186442.16999999998,186442.16999999998,0.0,1.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,GOS FLORESTAL - (PRAD - Recuperação Area Ambiental),Mori,Gos Florestal,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Cercamento das bacias de contenção ciclo 2,Mori,A Definir,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Cercamento das bacias de contenção ciclo 2
6.0,Paracatu 8,MORI GERACAO II ,Mori II,Weg,Total,Mori,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Conexão AT - Obras,Mori,MBA,400000,0,0,0.0,0.0,0.0,400000.0,15000.0,385000.0,400000.0,0.0,1.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Conexão MT - Obras,Mori,Engeluz,1338750,1000000,0,0.0,0.0,0.0,2338750.0,1213621.64,1125128.36,2338750.0,0.0,1.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Construção - Serviços de Construção,Mori,Implantar,2250500,194220,0,0.0,0.0,0.0,2444720.0,1313874.24,963893.5700000001,2277767.81,166952.18999999994,0.9317090750679015,N,Em Processo Judicial
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Construção - Serviços de Construção - Substituição,Mori,Prumo,2772575,422035.92000000004,0,0.0,0.0,0.0,3194610.92,1013162.0900000001,1344694.88,2357856.9699999997,836753.9500000002,0.7380732831151782,N,Em Processo Judicial
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Construção - RDA Interno,Mori,Engeluz,330000,0,0,0.0,0.0,0.0,330000.0,0.0,329999.99999999994,329999.99999999994,0.0,0.9999999999999998,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Full EPC - Contrato,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Equipamentos Curva A - Outros (Transformadores),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Equipamentos Curva A - Outros (Cabine + Skid),Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Equipamentos Curva A - Outros (Cabine + Skid + Transformador),Mori,Romagnole,1184102.7177580001,0,0,0.0,0.0,0.0,1184102.7177580001,0.0,1184102.7177580001,1184102.7177580001,0.0,1.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Projetos - (Eng° Proprietario),Mori,LM Eng.,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Projetos - Executivos,Mori,Enersolar,36466.7,5500,0,0.0,0.0,0.0,41966.7,0.0,41966.7,41966.7,0.0,1.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Projetos Básica,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Projetos Detalhada,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Ambiental / Outros,Mori,Varios,178192.92,0,0,0.0,0.0,0.0,178192.92,0.0,178192.92,178192.92,0.0,1.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Desenvolvimento de projeto - Coordenograma,Mori, PROJETTI,6206.9,2281.25,0,0.0,0.0,0.0,8488.15,0.0,8488.15,8488.15,0.0,1.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Sistemas de Monitoramento - Supervisório,Mori,ATI,136155,,0,0.0,0.0,0.0,136155.0,5821.02,130333.98000000001,136155.0,0.0,1.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Sistemas de Monitoramento - Estações Solarimétricas,Mori,Hukseflux  ,48276.05,0,0,0.0,0.0,0.0,48276.05,0.0,48276.05,48276.05,0.0,1.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Sistemas de Monitoramento - CFTV,Mori,Maxvision,263261.44,6307.36,0,0.0,0.0,0.0,269568.8,5676.08,263892.72,269568.8,0.0,1.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Serviços Auxiliares - Drenagem,Mori,EGF,531019.21,0,0,0.0,0.0,0.0,531019.21,0.0,531019.21,531019.21,0.0,1.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Serviços Auxiliares - Terraplanagem,Mori,FEITO CONTRATO EPC VP,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Serviços Auxiliares - Supressão Vegetal,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,RDR-Rede de Distribuição Rural,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Escopo COMERC,Mori,0,121793.41,111000,,0.0,0.0,0.0,232793.41,0.0,161292.19,161292.19,71501.22,0.6928554807457823,S,Escopo Comerc
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Escopo COMERC - Segurança,Mori,0,156932.39,0,0,0.0,0.0,0.0,156932.39,0.0,156932.39,156932.39,0.0,1.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Conexão MT - Obras Transferencia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Bases de Contaniers,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7.0,Patos de Minas 1,MORI GERACAO II ,Mori II,1,Construção - Serviços de Construção - Ase Engenharia,Mori,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
